Order ID,Order Date,Ship Date,Shipping Days,Ship Mode,Customer Name,Segment,Country,Governorate,city,sales_person,Product ID,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Cost,Revenue,Profit,Returned
EG-2025-1976,2025-10-22,2025-10-22,0,Same Day,Mohamed Ramadan,Home Office,Egypt,South Sinai,Dahab,Youssef Khaled,SPO-SP-887,Sports & Outdoors,Sportswear,1,498.06,0.0,697.28,553.19,697.28,144.09,Yes
EG-2025-1977,2025-10-23,2025-10-26,3,Second Class,Eyad Nassar,Home Office,Egypt,New Valley,Dakhla,Amr Salah,FUR-FU-787,Furniture,Furnishings,9,135.42,0.0,1706.29,1265.52,1706.29,440.77,No
EG-2025-1978,2025-10-23,2025-10-28,5,Standard Class,Aya Mahmoud,Home Office,Egypt,Monufia,Menouf,Karim Salah,FUR-CH-980,Furniture,Chairs,9,905.58,0.0,11410.31,7804.94,11410.31,3605.37,No
EG-2025-1978,2025-10-24,2025-10-27,3,Second Class,Tamer Hosny,Corporate,Egypt,Matrouh,Marsa Matrouh,Youssef Khaled,CLO-PA-959,Clothing & Apparel,Pants,3,635.01,0.0,2667.04,1923.26,2667.04,743.78,No
EG-2025-1979,2025-10-25,2025-10-26,1,First Class,Aya Mahmoud,Home Office,Egypt,Beni Suef,Nasser,Sara Amin,SPO-CA-171,Sports & Outdoors,Camping Gear,10,1409.36,0.0,19731.04,15242.44,19731.04,4488.6,No
EG-2025-1980,2025-10-25,2025-10-28,3,Second Class,Zainab Soliman,Home Office,Egypt,Beni Suef,Biba,Noha Mahmoud,SPO-CA-417,Sports & Outdoors,Camping Gear,10,1470.06,0.0,20580.84,14780.35,20580.84,5800.49,No
EG-2025-1980,2025-10-26,2025-11-01,6,Standard Class,Karim Mahmoud,Home Office,Egypt,Kafr El-Sheikh,Desouk,Karim Salah,FUR-TA-211,Furniture,Tables,9,4219.84,0.0,53169.98,42221.44,53169.98,10948.54,No
EG-2025-1981,2025-10-26,2025-10-27,1,First Class,Reem Moustafa,Consumer,Egypt,North Sinai,Sheikh Zuweid,Amr Salah,CLO-PA-707,Clothing & Apparel,Pants,10,595.34,0.15,7084.55,5455.32,7084.55,1629.23,No
EG-2025-1981,2025-10-27,2025-10-29,2,Second Class,Sherif Anwar,Consumer,Egypt,North Sinai,Rafah,Amr Salah,OFF-AR-679,Office Supplies,Art,5,60.11,0.0,420.77,322.87,420.77,97.9,No
EG-2025-1982,2025-10-28,2025-11-02,5,Standard Class,Mona Abdelrahman,Consumer,Egypt,Gharbia,Zifta,Youssef Khaled,TEC-PH-350,Technology,Phones,7,1371.44,0.05,12768.1,8712.06,12768.1,4056.04,No
EG-2025-1983,2025-10-29,2025-10-31,2,Second Class,Reem Moustafa,Consumer,Egypt,Luxor,Esna,Noha Mahmoud,HOM-BL-589,Home Appliances,Blenders,9,825.15,0.15,8837.36,5916.21,8837.36,2921.15,No
EG-2025-1984,2025-10-29,2025-11-01,3,Second Class,Mona Zaki,Consumer,Egypt,Suez,Arbaeen,Amr Salah,HOM-BL-286,Home Appliances,Blenders,4,771.31,0.05,4103.37,3050.97,4103.37,1052.4,No
EG-2025-1985,2025-10-29,2025-10-31,2,Second Class,Sherif Anwar,Home Office,Egypt,Ismailia,Fayed,Youssef Khaled,FUR-CH-816,Furniture,Chairs,9,841.74,0.05,10075.62,6884.61,10075.62,3191.01,No
EG-2025-1984,2025-10-30,2025-11-05,6,Standard Class,Mohamed Henedy,Consumer,Egypt,Port Said,Al Arab,Ahmed Ragab,OFF-PA-606,Office Supplies,Paper,7,50.06,0.0,490.59,320.44,490.59,170.15,No
EG-2025-1985,2025-10-30,2025-11-03,4,Standard Class,Ahmed Mekky,Consumer,Egypt,Suez,Suez City,Mina Youssef,HOM-BL-453,Home Appliances,Blenders,7,778.89,0.0,7633.12,5650.43,7633.12,1982.69,Yes
EG-2025-1986,2025-10-30,2025-11-05,6,Standard Class,Sherif Anwar,Home Office,Egypt,Giza,Sheikh Zayed,Karim Salah,HOM-AI-809,Home Appliances,Air Conditioners,4,17259.35,0.0,96652.36,69474.03,96652.36,27178.33,No
EG-2025-1985,2025-10-31,2025-11-06,6,Standard Class,Ghada Abdelrazek,Consumer,Egypt,Dakahlia,Mit Ghamr,Mina Youssef,HOM-BL-239,Home Appliances,Blenders,9,807.58,0.0,10175.51,7164.67,10175.51,3010.84,No
EG-2025-1986,2025-10-31,2025-11-04,4,Standard Class,Wael Jassar,Corporate,Egypt,South Sinai,Nuweiha,Youssef Khaled,OFF-AR-855,Office Supplies,Art,10,55.89,0.0,782.46,531.13,782.46,251.33,No
EG-2025-1986,2025-11-01,2025-11-03,2,Second Class,Karim Mahmoud,Consumer,Egypt,New Valley,Farafra,Amr Salah,TEC-CO-576,Technology,Copiers,1,4876.33,0.0,6826.86,5210.68,6826.86,1616.18,No
EG-2025-1987,2025-11-02,2025-11-04,2,Second Class,Hussein Fahmy,Home Office,Egypt,Port Said,Al Sharq,Amr Salah,TEC-AC-552,Technology,Accessories,4,368.61,0.1,1857.8,1316.36,1857.8,541.44,No
EG-2025-1988,2025-11-03,2025-11-08,5,Standard Class,Omar Sherif,Corporate,Egypt,Cairo,Maadi,Sara Amin,SPO-FI-313,Sports & Outdoors,Fitness Equipment,6,2900.52,0.0,24364.37,15974.67,24364.37,8389.7,No
EG-2025-1989,2025-11-03,2025-11-03,0,Same Day,Eyad Nassar,Consumer,Egypt,Giza,Sheikh Zayed,Noha Mahmoud,FUR-FU-459,Furniture,Furnishings,2,136.02,0.0,380.86,269.1,380.86,111.76,No
EG-2025-1990,2025-11-03,2025-11-04,1,First Class,Wael Jassar,Consumer,Egypt,Port Said,Al Sharq,Mina Youssef,SPO-FI-532,Sports & Outdoors,Fitness Equipment,3,3027.88,0.05,12081.25,8808.88,12081.25,3272.37,Yes
EG-2025-1989,2025-11-04,2025-11-08,4,Standard Class,Asmaa Galal,Corporate,Egypt,Matrouh,Marsa Matrouh,Youssef Khaled,TEC-CO-120,Technology,Copiers,10,5149.43,0.05,68487.42,53956.33,68487.42,14531.09,No
EG-2025-1990,2025-11-04,2025-11-10,6,Standard Class,Hassan El-Raddad,Home Office,Egypt,Minya,Minya City,Amr Salah,SPO-SP-370,Sports & Outdoors,Sportswear,1,541.56,0.05,720.27,531.86,720.27,188.41,No
EG-2025-1991,2025-11-04,2025-11-09,5,Standard Class,Hassan El-Raddad,Home Office,Egypt,North Sinai,Arish,Karim Salah,FUR-CH-219,Furniture,Chairs,4,913.29,0.0,5114.42,4078.37,5114.42,1036.05,No
EG-2025-1990,2025-11-05,2025-11-05,0,Same Day,Ahmed Ezz,Consumer,Egypt,Monufia,Shibin El Kom,Amr Salah,OFF-PA-549,Office Supplies,Paper,1,46.51,0.0,65.11,51.78,65.11,13.33,No
EG-2025-1991,2025-11-05,2025-11-07,2,Second Class,Sherif Anwar,Home Office,Egypt,Luxor,Esna,Youssef Khaled,FUR-FU-677,Furniture,Furnishings,3,143.14,0.15,511.01,387.71,511.01,123.3,No
EG-2025-1991,2025-11-06,2025-11-12,6,Standard Class,Tamer Hosny,Consumer,Egypt,Matrouh,Alamein,Karim Salah,TEC-PH-406,Technology,Phones,4,1559.63,0.0,8733.93,6059.95,8733.93,2673.98,No
EG-2025-1992,2025-11-06,2025-11-07,1,First Class,Mena Shalaby,Corporate,Egypt,Suez,Arbaeen,Sara Amin,TEC-CO-284,Technology,Copiers,3,4623.08,0.0,19416.94,14730.54,19416.94,4686.4,No
EG-2025-1992,2025-11-07,2025-11-10,3,Second Class,Ahmed Ezz,Consumer,Egypt,Qena,Abu Tesht,Noha Mahmoud,HOM-AI-674,Home Appliances,Air Conditioners,9,15734.12,0.0,198249.91,150033.4,198249.91,48216.51,No
EG-2025-1993,2025-11-08,2025-11-11,3,Second Class,Ahmed Mansour,Home Office,Egypt,Gharbia,El Mahalla El Kubra,Karim Salah,TEC-MA-291,Technology,Machines,8,5541.86,0.05,58965.39,40717.68,58965.39,18247.71,No
EG-2025-1994,2025-11-08,2025-11-11,3,Second Class,Ahmed Ezz,Corporate,Egypt,New Valley,Dakhla,Ahmed Ragab,OFF-BI-769,Office Supplies,Binders,9,72.24,0.0,910.22,673.7,910.22,236.52,No
EG-2025-1994,2025-11-09,2025-11-09,0,Same Day,Amr Hassan,Consumer,Egypt,Red Sea,Marsa Alam,Sara Amin,FUR-CH-839,Furniture,Chairs,3,862.97,0.1,3262.02,2561.74,3262.02,700.28,Yes
EG-2025-1995,2025-11-09,2025-11-09,0,Same Day,Tarek Sayed,Corporate,Egypt,Minya,Minya City,Mina Youssef,TEC-PH-952,Technology,Phones,1,1488.69,0.0,2084.17,1646.67,2084.17,437.5,No
EG-2025-1996,2025-11-09,2025-11-09,0,Same Day,Ahmed Ezz,Consumer,Egypt,Cairo,Maadi,Ahmed Ragab,CLO-SH-982,Clothing & Apparel,Shirts,10,399.64,0.15,4755.72,3188.56,4755.72,1567.16,No
EG-2025-1995,2025-11-10,2025-11-15,5,Standard Class,Farouk El-Fishawy,Consumer,Egypt,Asyut,Dairut,Karim Salah,OFF-AR-533,Office Supplies,Art,9,54.43,0.0,685.82,452.39,685.82,233.43,No
EG-2025-1996,2025-11-11,2025-11-16,5,Standard Class,Adel Emam,Home Office,Egypt,Minya,Minya City,Sara Amin,SPO-FI-809,Sports & Outdoors,Fitness Equipment,3,2919.8,0.15,10423.69,7856.09,10423.69,2567.6,No
EG-2025-1997,2025-11-12,2025-11-17,5,Standard Class,Amr Hassan,Home Office,Egypt,Giza,Dokki,Karim Salah,TEC-MA-590,Technology,Machines,5,5466.96,0.0,38268.72,28574.62,38268.72,9694.1,No
EG-2025-1998,2025-11-13,2025-11-15,2,Second Class,Amir Karara,Consumer,Egypt,Dakahlia,Talkha,Karim Salah,CLO-JA-771,Clothing & Apparel,Jackets,4,1820.51,0.0,10194.86,6900.75,10194.86,3294.11,No
EG-2025-1999,2025-11-14,2025-11-15,1,First Class,Wael Jassar,Home Office,Egypt,Port Said,Al Sharq,Noha Mahmoud,TEC-MA-739,Technology,Machines,6,5444.08,0.1,41157.24,32126.21,41157.24,9031.03,No
EG-2025-2000,2025-11-14,2025-11-17,3,Second Class,Yasmine Sabri,Home Office,Egypt,Alexandria,Stanly,Amr Salah,CLO-SH-925,Clothing & Apparel,Shoes,3,1241.48,0.0,5214.22,3940.16,5214.22,1274.06,No
EG-2025-2000,2025-11-15,2025-11-20,5,Standard Class,Maged El-Kedwany,Corporate,Egypt,Cairo,New Cairo,Karim Salah,FUR-FU-541,Furniture,Furnishings,2,152.02,0.0,425.66,301.12,425.66,124.54,No
EG-2025-2001,2025-11-15,2025-11-15,0,Same Day,Sahar El-Sayegh,Corporate,Egypt,Dakahlia,Mit Ghamr,Noha Mahmoud,CLO-SH-813,Clothing & Apparel,Shoes,2,1237.18,0.0,3464.1,2301.8,3464.1,1162.3,No
EG-2025-2001,2025-11-16,2025-11-17,1,First Class,Karim Abdelaziz,Home Office,Egypt,Fayoum,Fayoum City,Ahmed Ragab,TEC-AC-118,Technology,Accessories,7,349.54,0.0,3425.49,2342.05,3425.49,1083.44,No
EG-2025-2002,2025-11-16,2025-11-22,6,Standard Class,Mahmoud Yassin,Home Office,Egypt,Fayoum,Fayoum City,Ahmed Ragab,HOM-MI-889,Home Appliances,Microwaves,3,3214.8,0.0,13502.16,10375.12,13502.16,3127.04,No
EG-2025-2003,2025-11-16,2025-11-20,4,Standard Class,Wael Jassar,Consumer,Egypt,Qena,Qena City,Sara Amin,FUR-TA-214,Furniture,Tables,3,4933.71,0.0,20721.58,15373.27,20721.58,5348.31,No
EG-2025-2002,2025-11-17,2025-11-21,4,Standard Class,Maged El-Kedwany,Consumer,Egypt,North Sinai,Rafah,Amr Salah,CLO-PA-247,Clothing & Apparel,Pants,10,634.45,0.0,8882.3,6784.66,8882.3,2097.64,No
EG-2025-2003,2025-11-17,2025-11-19,2,Second Class,Mena Shalaby,Corporate,Egypt,Kafr El-Sheikh,Kafr El-Sheikh City,Sara Amin,FUR-BO-840,Furniture,Bookcases,10,1931.55,0.0,27041.7,19237.95,27041.7,7803.75,No
EG-2025-2003,2025-11-18,2025-11-20,2,Second Class,Adel Emam,Home Office,Egypt,Qena,Abu Tesht,Mina Youssef,CLO-SH-845,Clothing & Apparel,Shirts,2,372.39,0.15,886.29,601.71,886.29,284.58,No
EG-2025-2004,2025-11-19,2025-11-22,3,Second Class,Dina El-Sherbiny,Home Office,Egypt,Kafr El-Sheikh,Kafr El-Sheikh City,Youssef Khaled,CLO-JA-686,Clothing & Apparel,Jackets,7,1823.08,0.0,17866.18,11798.16,17866.18,6068.02,No
EG-2025-2005,2025-11-20,2025-11-25,5,Standard Class,Adel Emam,Home Office,Egypt,Sharqia,10th of Ramadan,Karim Salah,SPO-BI-510,Sports & Outdoors,Bicycles,2,4098.72,0.05,10902.6,7465.97,10902.6,3436.63,No
EG-2025-2006,2025-11-20,2025-11-26,6,Standard Class,Ahmed Ezz,Consumer,Egypt,Matrouh,Siwa,Karim Salah,FUR-TA-179,Furniture,Tables,6,4638.22,0.0,38961.05,30932.57,38961.05,8028.48,No
EG-2025-2007,2025-11-20,2025-11-25,5,Standard Class,Wael Jassar,Home Office,Egypt,Kafr El-Sheikh,Baltim,Noha Mahmoud,OFF-AR-652,Office Supplies,Art,2,65.46,0.0,183.29,135.39,183.29,47.9,No
EG-2025-2006,2025-11-21,2025-11-22,1,First Class,Mahmoud Saad,Consumer,Egypt,Qalyubia,Shubra El-Kheima,Noha Mahmoud,FUR-FU-678,Furniture,Furnishings,10,140.18,0.0,1962.52,1463.03,1962.52,499.49,No
EG-2025-2007,2025-11-22,2025-11-28,6,Standard Class,Amr Diab,Consumer,Egypt,Qena,Nag Hammadi,Ahmed Ragab,HOM-AI-550,Home Appliances,Air Conditioners,8,16269.54,0.0,182218.85,124899.08,182218.85,57319.77,No
EG-2025-2008,2025-11-22,2025-11-25,3,Second Class,Hazem Emam,Corporate,Egypt,Cairo,Maadi,Youssef Khaled,SPO-FI-772,Sports & Outdoors,Fitness Equipment,1,3125.88,0.0,4376.23,3476.1,4376.23,900.13,No
EG-2025-2008,2025-11-23,2025-11-23,0,Same Day,Mona Abdelrahman,Consumer,Egypt,Kafr El-Sheikh,Baltim,Mina Youssef,FUR-TA-997,Furniture,Tables,10,4454.67,0.0,62365.38,49495.76,62365.38,12869.62,No
EG-2025-2009,2025-11-23,2025-11-26,3,Second Class,Sherif Anwar,Consumer,Egypt,South Sinai,Sharm El-Sheikh,Amr Salah,OFF-BI-274,Office Supplies,Binders,8,77.87,0.0,872.14,678.98,872.14,193.16,No
EG-2025-2010,2025-11-23,2025-11-27,4,Standard Class,Hany Ramzy,Corporate,Egypt,Asyut,Asyut City,Ahmed Ragab,TEC-MA-162,Technology,Machines,4,5210.71,0.0,29179.98,19195.7,29179.98,9984.28,Yes
EG-2025-2009,2025-11-24,2025-11-26,2,Second Class,Yasmine Sabri,Corporate,Egypt,Beni Suef,Beni Suef City,Noha Mahmoud,HOM-RE-198,Home Appliances,Refrigerators,10,11996.9,0.0,167956.6,119509.59,167956.6,48447.01,No
EG-2025-2010,2025-11-24,2025-11-24,0,Same Day,Dina El-Sherbiny,Consumer,Egypt,Ismailia,Fayed,Karim Salah,TEC-MA-220,Technology,Machines,8,5516.43,0.0,61784.02,42582.47,61784.02,19201.55,No
EG-2025-2010,2025-11-25,2025-11-25,0,Same Day,Amina Khalil,Corporate,Egypt,Damietta,New Damietta,Sara Amin,TEC-MA-376,Technology,Machines,8,5485.36,0.0,61436.03,42534.57,61436.03,18901.46,No
EG-2025-2011,2025-11-25,2025-11-30,5,Standard Class,Farouk El-Fishawy,Consumer,Egypt,Red Sea,Hurghada,Sara Amin,TEC-PH-916,Technology,Phones,8,1649.14,0.0,18470.37,12636.69,18470.37,5833.68,No
EG-2025-2012,2025-11-25,2025-11-27,2,Second Class,Farouk El-Fishawy,Consumer,Egypt,Kafr El-Sheikh,Desouk,Karim Salah,CLO-SH-199,Clothing & Apparel,Shirts,3,387.85,0.0,1628.97,1244.45,1628.97,384.52,No
EG-2025-2011,2025-11-26,2025-11-30,4,Standard Class,Asmaa Galal,Corporate,Egypt,New Valley,Farafra,Youssef Khaled,OFF-PA-869,Office Supplies,Paper,6,49.1,0.0,412.44,328.44,412.44,84.0,No
EG-2025-2012,2025-11-27,2025-11-29,2,Second Class,Khaled El-Nabawy,Home Office,Egypt,Suez,Attaka,Sara Amin,TEC-CO-544,Technology,Copiers,6,5343.15,0.0,44882.46,33431.65,44882.46,11450.81,No
EG-2025-2013,2025-11-27,2025-12-02,5,Standard Class,Ahmed Mansour,Consumer,Egypt,Qalyubia,Shubra El-Kheima,Mina Youssef,OFF-PA-786,Office Supplies,Paper,1,51.39,0.0,71.95,49.42,71.95,22.53,No
EG-2025-2014,2025-11-27,2025-11-28,1,First Class,Mahmoud Saad,Consumer,Egypt,Sharqia,Belbeis,Karim Salah,CLO-PA-159,Clothing & Apparel,Pants,8,592.17,0.1,5969.07,3924.0,5969.07,2045.07,No
EG-2025-2013,2025-11-28,2025-11-28,0,Same Day,Mena Shalaby,Consumer,Egypt,Asyut,Asyut City,Amr Salah,HOM-MI-356,Home Appliances,Microwaves,4,3590.35,0.15,17090.07,12405.99,17090.07,4684.08,No
EG-2025-2014,2025-11-28,2025-12-03,5,Standard Class,Hany Ramzy,Home Office,Egypt,Dakahlia,Mansoura,Karim Salah,TEC-MA-392,Technology,Machines,2,5847.44,0.0,16372.83,11961.9,16372.83,4410.93,No
EG-2025-2015,2025-11-28,2025-11-29,1,First Class,Hassan El-Raddad,Home Office,Egypt,Aswan,Edfu,Sara Amin,OFF-BI-304,Office Supplies,Binders,10,84.23,0.1,1061.3,821.9,1061.3,239.4,No
EG-2025-2014,2025-11-29,2025-12-01,2,Second Class,Youssef Hussein,Home Office,Egypt,Matrouh,Alamein,Youssef Khaled,TEC-PH-905,Technology,Phones,3,1558.46,0.0,6545.53,4506.35,6545.53,2039.18,No
EG-2025-2015,2025-11-30,2025-12-03,3,Second Class,Karim Abdelaziz,Home Office,Egypt,Giza,Sheikh Zayed,Sara Amin,TEC-PH-370,Technology,Phones,9,1618.08,0.0,20387.81,15677.71,20387.81,4710.1,No
EG-2025-2016,2025-11-30,2025-12-01,1,First Class,Farouk El-Fishawy,Home Office,Egypt,Minya,Mallawi,Ahmed Ragab,TEC-MA-367,Technology,Machines,4,5434.82,0.05,28913.24,19075.7,28913.24,9837.54,No
EG-2025-2016,2025-12-01,2025-12-04,3,Second Class,Mohamed Ramadan,Consumer,Egypt,Giza,6th of October,Youssef Khaled,CLO-JA-787,Clothing & Apparel,Jackets,6,1877.97,0.0,15774.95,10669.22,15774.95,5105.73,No
EG-2025-2017,2025-12-02,2025-12-02,0,Same Day,Ahmed Helmy,Consumer,Egypt,Gharbia,El Mahalla El Kubra,Mina Youssef,TEC-MA-418,Technology,Machines,6,5209.77,0.0,43762.07,31353.47,43762.07,12408.6,No
EG-2025-2018,2025-12-02,2025-12-04,2,Second Class,Tamer Hosny,Home Office,Egypt,Luxor,Luxor City,Ahmed Ragab,HOM-BL-471,Home Appliances,Blenders,10,879.53,0.0,12313.42,8889.07,12313.42,3424.35,No
EG-2025-2019,2025-12-02,2025-12-04,2,Second Class,Tarek Sayed,Consumer,Egypt,North Sinai,Arish,Noha Mahmoud,CLO-SH-944,Clothing & Apparel,Shoes,8,1250.07,0.0,14000.78,9810.31,14000.78,4190.47,No
EG-2025-2018,2025-12-03,2025-12-09,6,Standard Class,Hussein Fahmy,Corporate,Egypt,Suez,Arbaeen,Sara Amin,CLO-SH-209,Clothing & Apparel,Shirts,1,367.74,0.0,514.84,374.38,514.84,140.46,No
EG-2025-2019,2025-12-03,2025-12-08,5,Standard Class,Ahmed Ezz,Corporate,Egypt,Matrouh,Alamein,Youssef Khaled,FUR-BO-355,Furniture,Bookcases,6,2013.87,0.15,14379.03,9944.45,14379.03,4434.58,No
EG-2025-2019,2025-12-04,2025-12-08,4,Standard Class,Hazem Emam,Home Office,Egypt,Alexandria,Miami,Youssef Khaled,HOM-RE-656,Home Appliances,Refrigerators,7,12188.58,0.0,119448.08,81405.09,119448.08,38042.99,No
EG-2025-2020,2025-12-05,2025-12-05,0,Same Day,Farouk El-Fishawy,Corporate,Egypt,Sharqia,10th of Ramadan,Karim Salah,OFF-AR-828,Office Supplies,Art,3,57.74,0.0,242.51,183.37,242.51,59.14,No
EG-2025-2021,2025-12-06,2025-12-10,4,Standard Class,Amr Diab,Consumer,Egypt,Damietta,Ras El Bar,Sara Amin,SPO-FI-895,Sports & Outdoors,Fitness Equipment,9,2850.03,0.0,35910.38,27545.43,35910.38,8364.95,No
EG-2025-2022,2025-12-08,2025-12-10,2,Second Class,Ahmed Ezz,Home Office,Egypt,Red Sea,Marsa Alam,Mina Youssef,SPO-FI-659,Sports & Outdoors,Fitness Equipment,8,3213.06,0.0,35986.27,24632.69,35986.27,11353.58,No
EG-2025-2023,2025-12-08,2025-12-13,5,Standard Class,Hazem Emam,Home Office,Egypt,Minya,Minya City,Mina Youssef,OFF-PA-670,Office Supplies,Paper,8,54.34,0.15,517.32,383.69,517.32,133.63,No
EG-2025-2023,2025-12-09,2025-12-11,2,Second Class,Mayan El-Sayed,Consumer,Egypt,Luxor,Armant,Sara Amin,SPO-FI-471,Sports & Outdoors,Fitness Equipment,5,2886.49,0.0,20205.43,15636.42,20205.43,4569.01,No
EG-2025-2024,2025-12-09,2025-12-12,3,Second Class,Wael Jassar,Corporate,Egypt,North Sinai,Sheikh Zuweid,Karim Salah,CLO-SH-164,Clothing & Apparel,Shoes,5,1190.63,0.0,8334.41,5734.39,8334.41,2600.02,No
EG-2025-2025,2025-12-09,2025-12-13,4,Standard Class,Sahar El-Sayegh,Consumer,Egypt,Monufia,Sadat City,Ahmed Ragab,SPO-FI-641,Sports & Outdoors,Fitness Equipment,7,3028.46,0.15,25227.07,16550.55,25227.07,8676.52,Yes
EG-2025-2024,2025-12-10,2025-12-14,4,Standard Class,Dina El-Sherbiny,Consumer,Egypt,Cairo,New Cairo,Sara Amin,HOM-AI-492,Home Appliances,Air Conditioners,4,16971.54,0.15,80784.53,61352.18,80784.53,19432.35,No
EG-2025-2025,2025-12-10,2025-12-14,4,Standard Class,Yasmine Sabri,Corporate,Egypt,Kafr El-Sheikh,Kafr El-Sheikh City,Noha Mahmoud,HOM-MI-308,Home Appliances,Microwaves,7,3475.44,0.05,32356.34,22527.09,32356.34,9829.25,No
EG-2025-2025,2025-12-11,2025-12-13,2,Second Class,Hend Sabry,Consumer,Egypt,Damietta,Ras El Bar,Sara Amin,CLO-SH-921,Clothing & Apparel,Shoes,2,1188.28,0.15,2828.1,2234.16,2828.1,593.94,No
EG-2025-2026,2025-12-11,2025-12-16,5,Standard Class,Hassan El-Raddad,Consumer,Egypt,Suez,Attaka,Mina Youssef,HOM-AI-937,Home Appliances,Air Conditioners,10,15518.75,0.0,217262.5,172524.03,217262.5,44738.47,No
EG-2025-2027,2025-12-11,2025-12-17,6,Standard Class,Mahmoud Saad,Home Office,Egypt,Gharbia,El Mahalla El Kubra,Ahmed Ragab,OFF-ST-517,Office Supplies,Storage,10,268.29,0.0,3756.06,2561.94,3756.06,1194.12,No
EG-2025-2026,2025-12-12,2025-12-13,1,First Class,Hassan El-Raddad,Corporate,Egypt,Qena,Qena City,Youssef Khaled,SPO-BI-486,Sports & Outdoors,Bicycles,5,4795.92,0.0,33571.44,22280.41,33571.44,11291.03,No
EG-2025-2027,2025-12-13,2025-12-13,0,Same Day,Sherif Anwar,Home Office,Egypt,Qalyubia,Banha,Mina Youssef,CLO-JA-353,Clothing & Apparel,Jackets,6,1973.93,0.1,14922.91,10399.66,14922.91,4523.25,No
EG-2025-2028,2025-12-13,2025-12-13,0,Same Day,Ahmed Mekky,Home Office,Egypt,Beheira,Kafr El Dawar,Youssef Khaled,TEC-CO-398,Technology,Copiers,4,5110.91,0.0,28621.1,21817.93,28621.1,6803.17,No
EG-2025-2028,2025-12-14,2025-12-15,1,First Class,Mena Shalaby,Home Office,Egypt,Aswan,Aswan City,Youssef Khaled,OFF-AR-568,Office Supplies,Art,1,63.78,0.0,89.29,68.57,89.29,20.72,No
EG-2025-2029,2025-12-14,2025-12-16,2,Second Class,Ghada Abdelrazek,Consumer,Egypt,Port Said,Al Arab,Amr Salah,HOM-BL-480,Home Appliances,Blenders,4,785.85,0.05,4180.72,3203.14,4180.72,977.58,No
EG-2025-2029,2025-12-15,2025-12-16,1,First Class,Hussein Fahmy,Consumer,Egypt,Suez,Suez City,Ahmed Ragab,FUR-FU-912,Furniture,Furnishings,4,153.17,0.0,857.75,561.82,857.75,295.93,No
EG-2025-2030,2025-12-16,2025-12-17,1,First Class,Hazem Emam,Corporate,Egypt,Beheira,Kafr El Dawar,Noha Mahmoud,CLO-PA-282,Clothing & Apparel,Pants,2,585.97,0.0,1640.72,1164.12,1640.72,476.6,Yes
EG-2025-2031,2025-12-16,2025-12-18,2,Second Class,Jamila Awad,Home Office,Egypt,Ismailia,Ismailia City,Noha Mahmoud,TEC-AC-399,Technology,Accessories,10,375.47,0.0,5256.58,3809.35,5256.58,1447.23,No
EG-2025-2031,2025-12-17,2025-12-19,2,Second Class,Omar Sherif,Home Office,Egypt,New Valley,Farafra,Youssef Khaled,CLO-SH-209,Clothing & Apparel,Shirts,9,421.26,0.15,4511.7,2988.42,4511.7,1523.28,No
EG-2025-2032,2025-12-17,2025-12-23,6,Standard Class,Omar Sherif,Home Office,Egypt,South Sinai,Nuweiha,Ahmed Ragab,OFF-AR-649,Office Supplies,Art,7,60.17,0.05,560.19,394.13,560.19,166.06,No
EG-2025-2032,2025-12-18,2025-12-21,3,Second Class,Karim Abdelaziz,Home Office,Egypt,Cairo,New Cairo,Noha Mahmoud,TEC-AC-407,Technology,Accessories,1,362.91,0.0,508.07,366.27,508.07,141.8,No
EG-2025-2033,2025-12-19,2025-12-25,6,Standard Class,Dina El-Sherbiny,Home Office,Egypt,Luxor,Luxor City,Noha Mahmoud,TEC-AC-683,Technology,Accessories,3,361.64,0.1,1367.0,923.54,1367.0,443.46,No
EG-2025-2034,2025-12-19,2025-12-21,2,Second Class,Tarek Sayed,Home Office,Egypt,Cairo,Maadi,Mina Youssef,CLO-SH-204,Clothing & Apparel,Shirts,3,395.31,0.0,1660.3,1153.74,1660.3,506.56,No
EG-2025-2034,2025-12-20,2025-12-24,4,Standard Class,Hany Ramzy,Consumer,Egypt,Qalyubia,Khanka,Ahmed Ragab,CLO-JA-331,Clothing & Apparel,Jackets,9,1967.24,0.0,24787.22,18431.93,24787.22,6355.29,No
EG-2025-2035,2025-12-20,2025-12-23,3,Second Class,Youssef Hussein,Home Office,Egypt,Aswan,Edfu,Youssef Khaled,TEC-PH-759,Technology,Phones,5,1644.08,0.05,10933.13,8074.63,10933.13,2858.5,No
EG-2025-2035,2025-12-21,2025-12-27,6,Standard Class,Karim Mahmoud,Corporate,Egypt,Damietta,Ras El Bar,Amr Salah,FUR-BO-821,Furniture,Bookcases,6,2058.01,0.0,17287.28,12612.31,17287.28,4674.97,No
EG-2025-2036,2025-12-21,2025-12-24,3,Second Class,Amina Khalil,Consumer,Egypt,Alexandria,Smouha,Amr Salah,CLO-SH-782,Clothing & Apparel,Shirts,8,361.52,0.0,4049.02,3194.06,4049.02,854.96,No
EG-2025-2037,2025-12-21,2025-12-24,3,Second Class,Mona Abdelrahman,Home Office,Egypt,Red Sea,Hurghada,Sara Amin,CLO-SH-592,Clothing & Apparel,Shoes,3,1082.14,0.0,4544.99,3084.25,4544.99,1460.74,No
